Drug Name,Drug ID,Disease Name,Disease ID,Inference Score,geneInferences,cluster
Riboflavin,D012256,"Cell Transformation, Neoplastic",MESH:D002471,25.42,JUN,1
Riboflavin,D012256,"Cell Transformation, Neoplastic",MESH:D002471,25.42,MMP9,1
Riboflavin,D012256,"Cell Transformation, Neoplastic",MESH:D002471,25.42,MYC,1
Riboflavin,D012256,"Cell Transformation, Neoplastic",MESH:D002471,25.42,NOS2,1
Riboflavin,D012256,"Cell Transformation, Neoplastic",MESH:D002471,25.42,TP53,1
Riboflavin,D012256,Neoplasm Invasiveness,MESH:D009361,11.79,CTNNB1,0
Riboflavin,D012256,Neoplasm Invasiveness,MESH:D009361,11.79,EDNRB,0
Riboflavin,D012256,Neoplasm Invasiveness,MESH:D009361,11.79,IL1B,0
Riboflavin,D012256,Neoplasm Invasiveness,MESH:D009361,11.79,IL6,0
Riboflavin,D012256,Neoplasm Invasiveness,MESH:D009361,11.79,MMP9,0
Riboflavin,D012256,Neoplasm Invasiveness,MESH:D009361,11.79,TNF,0
Riboflavin,D012256,"Neoplasm Recurrence, Local",MESH:D009364,3.14,PTGS2,4
Rifampin,D012293,Lymphatic Metastasis,MESH:D008207,6.98,ANGPTL4,0
Rifampin,D012293,Lymphatic Metastasis,MESH:D008207,6.98,AQP3,0
Rifampin,D012293,Lymphatic Metastasis,MESH:D008207,6.98,FOXP1,0
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,ABCB1,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,AHR,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,ANGPTL4,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,GPX2,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,HGF,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,IL18,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,IL6,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,MIR148B,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,MIR197,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,MIR20B,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,MIR31,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,MIR532,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,NCOA1,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,NFE2L2,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,TNF,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,TNFSF10,3
Rifampin,D012293,Neoplasm Metastasis,MESH:D009362,16.61,VEGFA,3
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,BCL2,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,CCND1,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,CYP2A13,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,EDN1,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,EPAS1,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,HIF1A,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,IL6,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,JUN,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,MAPK8,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,MDM2,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,MIR143,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,MIR15B,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,MIR21,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,MIR29A,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,MIR374B,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,NOS2,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,OCLN,1
Rifampin,D012293,"Cell Transformation, Neoplastic",MESH:D002471,22.21,POR,1
Rifampin,D012293,Carcinogenesis,MESH:D063646,4.73,MIR143,0
Rifampin,D012293,Carcinogenesis,MESH:D063646,4.73,NFE2L2,5
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,AHR,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,AKR1B10,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,ANGPTL4,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,CCL2,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,CCL5,2
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,CYP2E1,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,DLX4,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,FOXP1,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,HGF,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,HIF1A,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,HMOX1,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,IL1B,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,IL6,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,INS,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,MIR21,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,MIR215,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,MIR532,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,MIR874,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,MMP3,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,NFE2L2,5
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,SLC6A12,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,SRC,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,SUMO1,0
Rifampin,D012293,Neoplasm Invasiveness,MESH:D009361,31.46,TNF,0
Rifampin,D012293,Anaplasia,MESH:D000708,4.23,HIF1A,0
Rifampin,D012293,"Neoplasm Recurrence, Local",MESH:D009364,2.57,VEGFA,4
Ritodrine,D012312,Neoplasm Metastasis,MESH:D009362,6.05,ABCC4,3
Ritodrine,D012312,Neoplasm Metastasis,MESH:D009362,6.05,LCN2,3
Ritodrine,D012312,Neoplasm Metastasis,MESH:D009362,6.05,MTHFR,3
Ritodrine,D012312,Neoplasm Metastasis,MESH:D009362,6.05,STAT3,1
Ritodrine,D012312,Lymphatic Metastasis,MESH:D008207,3.65,STAT3,1
Ritodrine,D012312,Neoplasm Invasiveness,MESH:D009361,2.77,INS,0
Ritodrine,D012312,"Cell Transformation, Neoplastic",MESH:D002471,6.92,ERRFI1,1
Ritodrine,D012312,"Cell Transformation, Neoplastic",MESH:D002471,6.92,PROM1,1
Ritodrine,D012312,"Cell Transformation, Neoplastic",MESH:D002471,6.92,STAT3,1
Ritodrine,D012312,"Cell Transformation, Neoplastic",MESH:D002471,6.92,TSC22D1,6
Robenidine,D012370,"Cell Transformation, Neoplastic",MESH:D002471,4.9,KCNH2,1
Roxarsone,D012406,"Neoplasm Recurrence, Local",MESH:D009364,7.03,CXCL9,4
Roxarsone,D012406,"Neoplasm Recurrence, Local",MESH:D009364,7.03,VEGFA,4
Roxarsone,D012406,Neoplasm Metastasis,MESH:D009362,9.31,CAT,3
Roxarsone,D012406,Neoplasm Metastasis,MESH:D009362,9.31,ENPP2,3
Roxarsone,D012406,Neoplasm Metastasis,MESH:D009362,9.31,HGF,3
Roxarsone,D012406,Neoplasm Metastasis,MESH:D009362,9.31,MMP9,3
Roxarsone,D012406,Neoplasm Metastasis,MESH:D009362,9.31,VEGFA,3
Roxarsone,D012406,Neoplasm Invasiveness,MESH:D009361,12.29,ACO1,0
Roxarsone,D012406,Neoplasm Invasiveness,MESH:D009361,12.29,ACTB,0
Roxarsone,D012406,Neoplasm Invasiveness,MESH:D009361,12.29,CAT,0
Roxarsone,D012406,Neoplasm Invasiveness,MESH:D009361,12.29,HGF,0
Roxarsone,D012406,Neoplasm Invasiveness,MESH:D009361,12.29,MMP9,0
Roxarsone,D012406,Neoplasm Invasiveness,MESH:D009361,12.29,RPSA,0
Roxarsone,D012406,"Cell Transformation, Neoplastic",MESH:D002471,3.87,CAT,1
Roxarsone,D012406,"Cell Transformation, Neoplastic",MESH:D002471,3.87,MMP9,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,CAT,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,ESR1,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,GCLC,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,IL6,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,RELA,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,SOD1,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,SOD2,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,SP1,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,TFRC,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,TGFB1,1
S-Adenosylmethionine,D012436,"Cell Transformation, Neoplastic",MESH:D002471,24.96,VIM,1
S-Adenosylmethionine,D012436,"Neoplasm, Residual",MESH:D018365,5.03,IL2,0
S-Adenosylmethionine,D012436,Carcinogenesis,MESH:D063646,3.28,NFE2L2,5
S-Adenosylmethionine,D012436,"Neoplasm Recurrence, Local",MESH:D009364,6.33,DNMT3A,4
S-Adenosylmethionine,D012436,"Neoplasm Recurrence, Local",MESH:D009364,6.33,ESR1,4
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,AHR,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,CAT,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,CYP2E1,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,DNMT1,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,ESR1,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,IL1B,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,IL6,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,MAPK1,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,MAPK3,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,NFE2L2,5
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,RELA,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,SOD2,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,SP1,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,TF,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,TGFB1,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,TNF,0
S-Adenosylmethionine,D012436,Neoplasm Invasiveness,MESH:D009361,42.36,VIM,0
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,AHR,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,CAT,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,ESR1,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,IL2,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,IL6,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,MAPK1,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,MAPK3,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,NDRG1,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,NFE2L2,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,SOD2,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,SP1,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,TGFB1,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,TNF,3
S-Adenosylmethionine,D012436,Neoplasm Metastasis,MESH:D009362,31.37,VIM,3
S-Adenosylmethionine,D012436,Lymphatic Metastasis,MESH:D008207,3.4,SOD2,0
S-Adenosylmethionine,D012436,"Neoplasm Regression, Spontaneous",MESH:D009365,4.76,TGFB1,0
Saccharin,D012439,"Cell Transformation, Neoplastic",MESH:D002471,11.75,JUN,1
Saccharin,D012439,"Cell Transformation, Neoplastic",MESH:D002471,11.75,MYC,1
Saccharin,D012439,"Cell Transformation, Neoplastic",MESH:D002471,11.75,NOS2,1
Saccharin,D012439,"Cell Transformation, Neoplastic",MESH:D002471,11.75,SLC2A1,1
Saccharin,D012439,"Cell Transformation, Neoplastic",MESH:D002471,11.75,TFRC,1
Saccharin,D012439,"Neoplasm Recurrence, Local",MESH:D009364,3.52,VEGFA,4
Saccharin,D012439,Neoplasm Metastasis,MESH:D009362,5.67,MYC,3
Saccharin,D012439,Neoplasm Metastasis,MESH:D009362,5.67,TNF,3
Saccharin,D012439,Neoplasm Metastasis,MESH:D009362,5.67,VEGFA,3
Saccharin,D012439,Neoplasm Invasiveness,MESH:D009361,2.18,TNF,0
Sulfasalazine,D012460,Neoplasm Seeding,MESH:D009366,4.87,CDH1,0
Sulfasalazine,D012460,"Neoplasm, Residual",MESH:D018365,10.34,CSF2,0
Sulfasalazine,D012460,"Neoplasm, Residual",MESH:D018365,10.34,IL2,0
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,ALDH1A1,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,BCL2,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,CAT,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,CCND1,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,CDH1,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,CTNNB1,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,CXCL8,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,EGF,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,GSK3B,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,HIF1A,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,IL6,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,MMP9,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,NFKB1,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,NOS2,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,RELA,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,SOD1,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,STAT3,1
Sulfasalazine,D012460,"Cell Transformation, Neoplastic",MESH:D002471,29.44,VIM,1
Sulfasalazine,D012460,Anaplasia,MESH:D000708,4.45,HIF1A,0
Sulfasalazine,D012460,"Neoplasm Recurrence, Local",MESH:D009364,6.68,EGFR,4
Sulfasalazine,D012460,"Neoplasm Recurrence, Local",MESH:D009364,6.68,IDO1,4
Sulfasalazine,D012460,"Neoplasm Recurrence, Local",MESH:D009364,6.68,PTGS2,4
Sulfasalazine,D012460,Lymphatic Metastasis,MESH:D008207,3.08,STAT3,1
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,CAT,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,CAV1,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,CDH1,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,CTNNB1,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,EGF,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,EGFR,7
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,HGF,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,HSPA1A,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,IL2,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,IL6,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,MAPK9,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,MMP1,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,MMP2,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,MMP9,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,MTHFR,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,NFE2L2,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,OSM,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,PTGS2,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,SLC7A11,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,SPP1,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,STAT3,1
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,TLR4,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,TNF,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,TYMP,3
Sulfasalazine,D012460,Neoplasm Metastasis,MESH:D009362,42.22,VIM,3
Sulfasalazine,D012460,Carcinogenesis,MESH:D063646,5.1,CAV1,0
Sulfasalazine,D012460,Carcinogenesis,MESH:D063646,5.1,NFE2L2,5
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,ANXA2,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,CAT,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,CCL2,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,CDH1,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,CTNNB1,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,EGF,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,EGFR,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,HGF,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,HIF1A,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,HMOX1,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,IL1B,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,IL1RN,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,IL6,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,MMP1,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,MMP2,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,MMP3,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,MMP9,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,NFE2L2,5
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,RELA,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,TIMP1,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,TIMP3,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,TLR4,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,TNF,0
Sulfasalazine,D012460,Neoplasm Invasiveness,MESH:D009361,41.32,VIM,0
Sizofiran,D012566,Neoplasm Invasiveness,MESH:D009361,3.52,IL6,0
Sizofiran,D012566,Neoplasm Metastasis,MESH:D009362,3.48,IL6,3
Sizofiran,D012566,"Cell Transformation, Neoplastic",MESH:D002471,3.6,IL6,1
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,CAT,0
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,EGFR,0
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,HMOX1,0
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,IL1B,0
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,IL1RN,0
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,IL6,0
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,NFE2L2,5
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,PDCD4,0
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,RELA,0
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,S100A4,0
Scopolamine,D012601,Neoplasm Invasiveness,MESH:D009361,18.01,TNF,0
Scopolamine,D012601,Carcinogenesis,MESH:D063646,3.06,NFE2L2,5
Scopolamine,D012601,"Cell Transformation, Neoplastic",MESH:D002471,12.44,BCL2,1
Scopolamine,D012601,"Cell Transformation, Neoplastic",MESH:D002471,12.44,CAT,1
Scopolamine,D012601,"Cell Transformation, Neoplastic",MESH:D002471,12.44,FOS,1
Scopolamine,D012601,"Cell Transformation, Neoplastic",MESH:D002471,12.44,IL6,1
Scopolamine,D012601,"Cell Transformation, Neoplastic",MESH:D002471,12.44,JUN,1
Scopolamine,D012601,"Cell Transformation, Neoplastic",MESH:D002471,12.44,NOS2,1
Scopolamine,D012601,"Cell Transformation, Neoplastic",MESH:D002471,12.44,PDCD4,1
Scopolamine,D012601,"Cell Transformation, Neoplastic",MESH:D002471,12.44,RELA,1
Scopolamine,D012601,"Neoplasm, Residual",MESH:D018365,4.96,CSF2,0
Scopolamine,D012601,"Neoplasm Recurrence, Local",MESH:D009364,5.32,EGFR,4
Scopolamine,D012601,"Neoplasm Recurrence, Local",MESH:D009364,5.32,PTGS2,4
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,ABCB1,3
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,CAT,3
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,CREB1,3
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,EGFR,7
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,HRH2,3
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,IL6,3
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,NFE2L2,3
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,PTGS2,3
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,S100A4,3
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,TNF,3
Scopolamine,D012601,Neoplasm Metastasis,MESH:D009362,17.28,VIP,3
Secobarbital,D012631,Neoplasm Metastasis,MESH:D009362,13.53,KRAS,3
Secobarbital,D012631,Neoplasm Metastasis,MESH:D009362,13.53,MAPK1,3
Secobarbital,D012631,Neoplasm Metastasis,MESH:D009362,13.53,MAPK3,3
Secobarbital,D012631,Neoplasm Metastasis,MESH:D009362,13.53,RAC1,3
Secobarbital,D012631,Carcinogenesis,MESH:D063646,4.95,KRAS,0
Secobarbital,D012631,"Cell Transformation, Neoplastic",MESH:D002471,10.39,JUN,1
Secobarbital,D012631,"Cell Transformation, Neoplastic",MESH:D002471,10.39,KRAS,1
Secobarbital,D012631,"Cell Transformation, Neoplastic",MESH:D002471,10.39,RAC1,1
Secobarbital,D012631,Neoplasm Invasiveness,MESH:D009361,5.99,MAPK1,0
Secobarbital,D012631,Neoplasm Invasiveness,MESH:D009361,5.99,MAPK3,0
Selegiline,D012642,Neoplasm Metastasis,MESH:D009362,16.18,CAT,3
Selegiline,D012642,Neoplasm Metastasis,MESH:D009362,16.18,MAPK1,3
Selegiline,D012642,Neoplasm Metastasis,MESH:D009362,16.18,MAPK3,3
Selegiline,D012642,Neoplasm Metastasis,MESH:D009362,16.18,MYC,3
Selegiline,D012642,Neoplasm Metastasis,MESH:D009362,16.18,NFE2L2,3
Selegiline,D012642,Neoplasm Metastasis,MESH:D009362,16.18,SOD2,3
Selegiline,D012642,Neoplasm Metastasis,MESH:D009362,16.18,TXN,3
Selegiline,D012642,Neoplasm Invasiveness,MESH:D009361,19.93,CAT,0
Selegiline,D012642,Neoplasm Invasiveness,MESH:D009361,19.93,HMOX1,0
Selegiline,D012642,Neoplasm Invasiveness,MESH:D009361,19.93,MAPK1,0
Selegiline,D012642,Neoplasm Invasiveness,MESH:D009361,19.93,MAPK3,0
Selegiline,D012642,Neoplasm Invasiveness,MESH:D009361,19.93,NFE2L2,5
Selegiline,D012642,Neoplasm Invasiveness,MESH:D009361,19.93,RELA,0
Selegiline,D012642,Neoplasm Invasiveness,MESH:D009361,19.93,SOD2,0
Selegiline,D012642,Neoplasm Invasiveness,MESH:D009361,19.93,TXN,0
Selegiline,D012642,Lymphatic Metastasis,MESH:D008207,3.72,SOD2,0
Selegiline,D012642,"Cell Transformation, Neoplastic",MESH:D002471,21.3,BCL2,1
Selegiline,D012642,"Cell Transformation, Neoplastic",MESH:D002471,21.3,CAT,1
Selegiline,D012642,"Cell Transformation, Neoplastic",MESH:D002471,21.3,CXCL8,1
Selegiline,D012642,"Cell Transformation, Neoplastic",MESH:D002471,21.3,FOS,1
Selegiline,D012642,"Cell Transformation, Neoplastic",MESH:D002471,21.3,JUN,1
Selegiline,D012642,"Cell Transformation, Neoplastic",MESH:D002471,21.3,MYC,1
Selegiline,D012642,"Cell Transformation, Neoplastic",MESH:D002471,21.3,RELA,1
Selegiline,D012642,"Cell Transformation, Neoplastic",MESH:D002471,21.3,SOD2,1
Selegiline,D012642,Carcinogenesis,MESH:D063646,3.6,NFE2L2,5
Silver,D012834,Neoplasm Seeding,MESH:D009366,3.9,CDH1,0
Silver,D012834,"Cell Transformation, Neoplastic",MESH:D002471,38.39,AKR1C1,1
