Drug Name,Drug ID,Disease Name,Disease ID,Inference Score,geneInferences,cluster
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,IRS1,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,JUN,4
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,KRT19,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,LGALS3,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,MAPK8,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,MIR106A,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,MIR155,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,MIR191,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,MIR205,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,MIR29A,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,MMP9,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,MYD88,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,NCF1,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,NFKB1,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,NOS2,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,OCLN,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,PARG,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,POR,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,RAC1,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,RELA,6
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,SLC2A1,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,SOD1,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,SOD2,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,STAT3,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,TFRC,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,TGFB1,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,TP53,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,TRP53,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,TSC22D1,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,VIM,0
Streptozocin,D013311,"Cell Transformation, Neoplastic",MESH:D002471,66.12,ZEB2,0
Streptozocin,D013311,"Neoplasm Regression, Spontaneous",MESH:D009365,3.63,TGFB1,0
Streptozocin,D013311,"Neoplasm, Residual",MESH:D018365,3.9,IL2,0
Streptozocin,D013311,"Neoplasm Recurrence, Local",MESH:D009364,13.47,DNMT3A,0
Streptozocin,D013311,"Neoplasm Recurrence, Local",MESH:D009364,13.47,ESR1,0
Streptozocin,D013311,"Neoplasm Recurrence, Local",MESH:D009364,13.47,GNAI2,0
Streptozocin,D013311,"Neoplasm Recurrence, Local",MESH:D009364,13.47,IDH2,0
Streptozocin,D013311,"Neoplasm Recurrence, Local",MESH:D009364,13.47,MIR146B,0
Streptozocin,D013311,"Neoplasm Recurrence, Local",MESH:D009364,13.47,PLAU,0
Streptozocin,D013311,"Neoplasm Recurrence, Local",MESH:D009364,13.47,PTGS2,0
Streptozocin,D013311,"Neoplasm Recurrence, Local",MESH:D009364,13.47,VEGFA,0
Streptozocin,D013311,Lymphatic Metastasis,MESH:D008207,14.44,ANGPTL4,0
Streptozocin,D013311,Lymphatic Metastasis,MESH:D008207,14.44,CDKN2A,0
Streptozocin,D013311,Lymphatic Metastasis,MESH:D008207,14.44,MSLN,0
Streptozocin,D013311,Lymphatic Metastasis,MESH:D008207,14.44,MT1A,0
Streptozocin,D013311,Lymphatic Metastasis,MESH:D008207,14.44,MTOR,0
Streptozocin,D013311,Lymphatic Metastasis,MESH:D008207,14.44,SOD2,0
Streptozocin,D013311,Lymphatic Metastasis,MESH:D008207,14.44,STAT3,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,AHR,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,ANGPTL4,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,AXL,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CALR,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CAT,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CCL2,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CCL5,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CDH1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CDH2,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CDKN2A,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CFL1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CTSS,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CXCL12,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CXCR4,1
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,CYP2E1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,DNMT1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,ENO1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,EPO,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,EPOR,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,ESR1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,FN1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,FTH1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,H19,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,HIF1A,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,HMGCS2,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,HMOX1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,IGF1,2
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,IL1B,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,IL1RN,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,IL6,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,INS,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,ITGB1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,KRT19,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,LDHB,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,MAPK1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,MAPK3,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,MIR155,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,MIR191,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,MIR217,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,MMP2,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,MMP3,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,MMP9,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,MT2A,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,MYD88,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,NFE2L2,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,PKM,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,PLAU,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,PLAUR,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,PRDX2,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,RELA,6
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,RHOA,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,S1PR2,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,SOD2,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,TGFB1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,TIMP1,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,TKT,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,TLR4,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,TNF,3
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,TXN,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,VIM,0
Streptozocin,D013311,Neoplasm Invasiveness,MESH:D009361,90.44,ZEB2,0
Streptozocin,D013311,Neoplasm Seeding,MESH:D009366,4.28,CDH1,0
Streptozocin,D013311,Anaplasia,MESH:D000708,3.87,HIF1A,0
Sucralfate,D013392,"Cell Transformation, Neoplastic",MESH:D002471,6.74,EDN1,0
Sucralfate,D013392,"Cell Transformation, Neoplastic",MESH:D002471,6.74,NOS2,0
Sucralfate,D013392,Neoplasm Invasiveness,MESH:D009361,2.99,IL1B,0
Sulbactam,D013407,Neoplasm Metastasis,MESH:D009362,4.3,ABCC4,0
Sulfadiazine,D013411,"Cell Transformation, Neoplastic",MESH:D002471,2.65,IL6,0
Sulfadiazine,D013411,Neoplasm Invasiveness,MESH:D009361,2.58,IL6,0
Sulfadiazine,D013411,Neoplasm Metastasis,MESH:D009362,2.55,IL6,0
Sulfadimethoxine,D013412,Neoplasm Invasiveness,MESH:D009361,3.12,HIF1A,0
Sulfadimethoxine,D013412,"Neoplasm Recurrence, Local",MESH:D009364,3.86,VEGFA,0
Sulfadimethoxine,D013412,Anaplasia,MESH:D000708,5.7,HIF1A,0
Sulfadimethoxine,D013412,Neoplasm Metastasis,MESH:D009362,2.87,VEGFA,0
Sulfadimethoxine,D013412,"Cell Transformation, Neoplastic",MESH:D002471,11.66,HIF1A,0
Sulfadimethoxine,D013412,"Cell Transformation, Neoplastic",MESH:D002471,11.66,JUN,4
Sulfadimethoxine,D013412,"Cell Transformation, Neoplastic",MESH:D002471,11.66,SLC2A1,0
Sulfadimethoxine,D013412,"Cell Transformation, Neoplastic",MESH:D002471,11.66,TFRC,0
Sulfamethoxazole,D013420,Lymphatic Metastasis,MESH:D008207,3.97,SOD2,0
Sulfamethoxazole,D013420,"Cell Transformation, Neoplastic",MESH:D002471,10.75,CXCL8,0
Sulfamethoxazole,D013420,"Cell Transformation, Neoplastic",MESH:D002471,10.75,MIR155,0
Sulfamethoxazole,D013420,"Cell Transformation, Neoplastic",MESH:D002471,10.75,MIR21,0
Sulfamethoxazole,D013420,"Cell Transformation, Neoplastic",MESH:D002471,10.75,SOD2,0
Sulfamethoxazole,D013420,Neoplasm Invasiveness,MESH:D009361,10.13,MIR155,0
Sulfamethoxazole,D013420,Neoplasm Invasiveness,MESH:D009361,10.13,MIR21,0
Sulfamethoxazole,D013420,Neoplasm Invasiveness,MESH:D009361,10.13,SOD2,0
Sulfamethoxazole,D013420,Neoplasm Invasiveness,MESH:D009361,10.13,SOX9,0
Sulfamethoxazole,D013420,Neoplasm Metastasis,MESH:D009362,7.17,MIR155,0
Sulfamethoxazole,D013420,Neoplasm Metastasis,MESH:D009362,7.17,SOD2,0
Sulfamethoxazole,D013420,Neoplasm Metastasis,MESH:D009362,7.17,SOX9,0
Sulfaphenazole,D013426,Carcinogenesis,MESH:D063646,4.46,NFE2L2,0
Sulfaphenazole,D013426,Neoplasm Metastasis,MESH:D009362,3.25,NFE2L2,0
Sulfaphenazole,D013426,Neoplasm Invasiveness,MESH:D009361,6.61,HMOX1,0
Sulfaphenazole,D013426,Neoplasm Invasiveness,MESH:D009361,6.61,NFE2L2,0
Sulfapyridine,D013427,Neoplasm Metastasis,MESH:D009362,2.86,TNF,3
Sulfapyridine,D013427,"Cell Transformation, Neoplastic",MESH:D002471,3.34,CXCL8,0
Sulfapyridine,D013427,Neoplasm Invasiveness,MESH:D009361,6.51,CCL2,0
Sulfapyridine,D013427,Neoplasm Invasiveness,MESH:D009361,6.51,TNF,3
Sulindac,D013467,"Neoplasm Regression, Spontaneous",MESH:D009365,3.89,TGFB1,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,AHR,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,AKR1B10,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,CCL5,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,CDKN2A,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,CTNNB1,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,CTSB,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,EGF,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,FTH1,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,HIF1A,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,HMOX1,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,IL1B,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,IL6,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,LEF1,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,MAPK1,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,MAPK3,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,MMP14,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,RELA,6
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,SET,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,SOD2,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,SRC,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,TGFB1,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,TIMP1,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,TIMP3,0
Sulindac,D013467,Neoplasm Invasiveness,MESH:D009361,27.08,TNF,3
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,AKR1C1,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,AKR1C2,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,AKR1C3,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,ALDH1A1,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,APC,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,BCL2,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,BRCA1,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,CCND1,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,CTNNB1,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,EGF,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,EHMT2,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,ERRFI1,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,FOS,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,GCLC,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,GSK3B,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,HIF1A,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,IL6,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,JUN,4
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,KRAS,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,LGALS3,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,MAPK8,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,MMP14,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,MYC,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,NFKB1,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,RELA,6
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,SOD1,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,SOD2,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,STAT3,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,TGFB1,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,TP53,0
Sulindac,D013467,"Cell Transformation, Neoplastic",MESH:D002471,46.71,TRP53,0
Sulindac,D013467,Lymphatic Metastasis,MESH:D008207,6.24,CDKN2A,0
Sulindac,D013467,Lymphatic Metastasis,MESH:D008207,6.24,SOD2,0
Sulindac,D013467,Lymphatic Metastasis,MESH:D008207,6.24,STAT3,0
Sulindac,D013467,"Neoplasm Recurrence, Local",MESH:D009364,5.06,CXCL9,0
Sulindac,D013467,"Neoplasm Recurrence, Local",MESH:D009364,5.06,H2AX,0
Sulindac,D013467,"Neoplasm Recurrence, Local",MESH:D009364,5.06,PTGS2,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,AHR,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,CTNNB1,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,EGF,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,EHMT2,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,GDF15,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,IL6,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,KRAS,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,LEF1,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,LGALS3,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,MAPK1,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,MAPK3,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,MYC,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,NDRG1,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,PML,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,PTGS2,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,RB1,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,SIRT1,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,SOD2,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,STAT3,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,TGFB1,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,TNF,3
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,TNFSF10,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,TP53,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,TRP53,0
Sulindac,D013467,Neoplasm Metastasis,MESH:D009362,27.44,YWHAE,0
Sulindac,D013467,Anaplasia,MESH:D000708,9.44,CA9,0
Sulindac,D013467,Anaplasia,MESH:D000708,9.44,HIF1A,0
Sulindac,D013467,Carcinogenesis,MESH:D063646,4.38,CDKN2A,0
Sulindac,D013467,Carcinogenesis,MESH:D063646,4.38,KRAS,0
Sulpiride,D013469,"Cell Transformation, Neoplastic",MESH:D002471,6.67,AKR1C3,0
Sulpiride,D013469,"Cell Transformation, Neoplastic",MESH:D002471,6.67,BCL2,0
Sulpiride,D013469,"Cell Transformation, Neoplastic",MESH:D002471,6.67,CAT,0
Sulpiride,D013469,"Cell Transformation, Neoplastic",MESH:D002471,6.67,IRS1,0
Sulpiride,D013469,Neoplasm Invasiveness,MESH:D009361,4.43,AHR,0
Sulpiride,D013469,Neoplasm Invasiveness,MESH:D009361,4.43,CAT,0
Sulpiride,D013469,Neoplasm Invasiveness,MESH:D009361,4.43,INS,0
Sulpiride,D013469,Neoplasm Metastasis,MESH:D009362,5.82,ABCB1,0
Sulpiride,D013469,Neoplasm Metastasis,MESH:D009362,5.82,AHR,0
Sulpiride,D013469,Neoplasm Metastasis,MESH:D009362,5.82,CAT,0
Sulpiride,D013469,Neoplasm Metastasis,MESH:D009362,5.82,HSP90AA1,0
Suramin,D013498,"Cell Transformation, Neoplastic",MESH:D002471,4.83,IL6,0
Suramin,D013498,"Cell Transformation, Neoplastic",MESH:D002471,4.83,TP53,0
Suramin,D013498,Neoplasm Metastasis,MESH:D009362,27.67,CREB1,0
Suramin,D013498,Neoplasm Metastasis,MESH:D009362,27.67,EGFR,0
Suramin,D013498,Neoplasm Metastasis,MESH:D009362,27.67,IL6,0
Suramin,D013498,Neoplasm Metastasis,MESH:D009362,27.67,MAPK1,0
Suramin,D013498,Neoplasm Metastasis,MESH:D009362,27.67,MAPK3,0
Suramin,D013498,Neoplasm Metastasis,MESH:D009362,27.67,PTGS2,0
Suramin,D013498,Neoplasm Metastasis,MESH:D009362,27.67,SIRT1,0
Suramin,D013498,Neoplasm Metastasis,MESH:D009362,27.67,TNF,3
Suramin,D013498,Neoplasm Metastasis,MESH:D009362,27.67,TP53,0
Suramin,D013498,"Neoplasm Recurrence, Local",MESH:D009364,7.97,EGFR,0
Suramin,D013498,"Neoplasm Recurrence, Local",MESH:D009364,7.97,PTGS2,0
Suramin,D013498,Neoplasm Invasiveness,MESH:D009361,16.72,CHRNA7,0
Suramin,D013498,Neoplasm Invasiveness,MESH:D009361,16.72,EGFR,0
Suramin,D013498,Neoplasm Invasiveness,MESH:D009361,16.72,IL6,0
Suramin,D013498,Neoplasm Invasiveness,MESH:D009361,16.72,MAPK1,0
Suramin,D013498,Neoplasm Invasiveness,MESH:D009361,16.72,MAPK3,0
Suramin,D013498,Neoplasm Invasiveness,MESH:D009361,16.72,TNF,3
Synephrine,D013578,"Cell Transformation, Neoplastic",MESH:D002471,5.41,IL6,0
Synephrine,D013578,"Cell Transformation, Neoplastic",MESH:D002471,5.41,RELA,6
Synephrine,D013578,Neoplasm Metastasis,MESH:D009362,4.92,IL6,0
Synephrine,D013578,Neoplasm Metastasis,MESH:D009362,4.92,TNF,3
Synephrine,D013578,Neoplasm Invasiveness,MESH:D009361,8.04,IL6,0
Synephrine,D013578,Neoplasm Invasiveness,MESH:D009361,8.04,RELA,6
Synephrine,D013578,Neoplasm Invasiveness,MESH:D009361,8.04,TNF,3
Tacrine,D013619,Neoplasm Invasiveness,MESH:D009361,13.61,CAT,0
Tacrine,D013619,Neoplasm Invasiveness,MESH:D009361,13.61,CCL5,0
Tacrine,D013619,Neoplasm Invasiveness,MESH:D009361,13.61,HGF,0
Tacrine,D013619,Neoplasm Invasiveness,MESH:D009361,13.61,HMOX1,0
Tacrine,D013619,Neoplasm Invasiveness,MESH:D009361,13.61,IL1B,0
Tacrine,D013619,Neoplasm Invasiveness,MESH:D009361,13.61,IL6,0
Tacrine,D013619,Neoplasm Invasiveness,MESH:D009361,13.61,TNF,3
Tacrine,D013619,"Cell Transformation, Neoplastic",MESH:D002471,14.77,BCL2,0
Tacrine,D013619,"Cell Transformation, Neoplastic",MESH:D002471,14.77,CAT,0
Tacrine,D013619,"Cell Transformation, Neoplastic",MESH:D002471,14.77,FOS,0
Tacrine,D013619,"Cell Transformation, Neoplastic",MESH:D002471,14.77,IL6,0
Tacrine,D013619,"Cell Transformation, Neoplastic",MESH:D002471,14.77,KCNH2,0
Tacrine,D013619,"Cell Transformation, Neoplastic",MESH:D002471,14.77,NOS2,0
Tacrine,D013619,"Cell Transformation, Neoplastic",MESH:D002471,14.77,TP53,0
Tacrine,D013619,"Neoplasm Recurrence, Local",MESH:D009364,3.08,PTGS2,0
Tacrine,D013619,Neoplasm Metastasis,MESH:D009362,15.83,CAT,0
Tacrine,D013619,Neoplasm Metastasis,MESH:D009362,15.83,CREB1,0
Tacrine,D013619,Neoplasm Metastasis,MESH:D009362,15.83,HGF,0
Tacrine,D013619,Neoplasm Metastasis,MESH:D009362,15.83,IBSP,0
Tacrine,D013619,Neoplasm Metastasis,MESH:D009362,15.83,IL6,0
Tacrine,D013619,Neoplasm Metastasis,MESH:D009362,15.83,PTGS2,0
Tacrine,D013619,Neoplasm Metastasis,MESH:D009362,15.83,TNF,3
Tacrine,D013619,Neoplasm Metastasis,MESH:D009362,15.83,TP53,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,ABCB1,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,ABCC4,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,ACKR3,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,ADORA2B,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,AHR,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,ALDOA,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,ALOX5,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,BRMS1,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CAT,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CAV1,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CCL20,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CD44,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CD82,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CDH1,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CDH2,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CLIC1,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CSF1R,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CSF3,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CTNNB1,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CXCL12,0
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CXCR4,1
Tamoxifen,D013629,Neoplasm Metastasis,MESH:D009362,76.85,CYP19A1,0
